ContestName,PartyCode,AreaNum,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
"Related to the legalization of cannabis and related regulation.","","","No",1,821,69.22%,1/1,"Adams",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,365,30.78%,1/1,"Adams",
"Related to the legalization of cannabis and related regulation.","","","No",1,3003,56.91%,15/15,"Barnes",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,2274,43.09%,15/15,"Barnes",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1002,50.81%,8/8,"Benson",
"Related to the legalization of cannabis and related regulation.","","","No",1,970,49.19%,8/8,"Benson",
"Related to the legalization of cannabis and related regulation.","","","No",1,461,70.92%,3/3,"Billings",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,189,29.08%,3/3,"Billings",
"Related to the legalization of cannabis and related regulation.","","","No",1,2165,63.56%,5/5,"Bottineau",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1241,36.44%,5/5,"Bottineau",
"Related to the legalization of cannabis and related regulation.","","","No",1,1129,69.82%,4/4,"Bowman",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,488,30.18%,4/4,"Bowman",
"Related to the legalization of cannabis and related regulation.","","","No",1,735,70.61%,6/6,"Burke",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,306,29.39%,6/6,"Burke",
"Related to the legalization of cannabis and related regulation.","","","No",1,29101,56.05%,30/30,"Burleigh",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,22815,43.95%,30/30,"Burleigh",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,50651,56.85%,34/34,"Cass",
"Related to the legalization of cannabis and related regulation.","","","No",1,38451,43.15%,34/34,"Cass",
"Related to the legalization of cannabis and related regulation.","","","No",1,1343,68.35%,3/3,"Cavalier",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,622,31.65%,3/3,"Cavalier",
"Related to the legalization of cannabis and related regulation.","","","No",1,1658,68.03%,1/1,"Dickey",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,779,31.97%,1/1,"Dickey",
"Related to the legalization of cannabis and related regulation.","","","No",1,703,59.08%,4/4,"Divide",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,487,40.92%,4/4,"Divide",
"Related to the legalization of cannabis and related regulation.","","","No",1,1419,64.35%,10/10,"Dunn",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,786,35.65%,10/10,"Dunn",
"Related to the legalization of cannabis and related regulation.","","","No",1,769,63.61%,3/3,"Eddy",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,440,36.39%,3/3,"Eddy",
"Related to the legalization of cannabis and related regulation.","","","No",1,1419,73.94%,5/5,"Emmons",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,500,26.06%,5/5,"Emmons",
"Related to the legalization of cannabis and related regulation.","","","No",1,1127,66.14%,1/1,"Foster",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,577,33.86%,1/1,"Foster",
"Related to the legalization of cannabis and related regulation.","","","No",1,672,68.57%,1/1,"Golden Valley",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,308,31.43%,1/1,"Golden Valley",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,16132,52.71%,20/20,"Grand Forks",
"Related to the legalization of cannabis and related regulation.","","","No",1,14475,47.29%,20/20,"Grand Forks",
"Related to the legalization of cannabis and related regulation.","","","No",1,933,71.17%,5/5,"Grant",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,378,28.83%,5/5,"Grant",
"Related to the legalization of cannabis and related regulation.","","","No",1,809,63.45%,5/5,"Griggs",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,466,36.55%,5/5,"Griggs",
"Related to the legalization of cannabis and related regulation.","","","No",1,874,67.65%,2/2,"Hettinger",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,418,32.35%,2/2,"Hettinger",
"Related to the legalization of cannabis and related regulation.","","","No",1,946,68.40%,6/6,"Kidder",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,437,31.60%,6/6,"Kidder",
"Related to the legalization of cannabis and related regulation.","","","No",1,1398,66.51%,4/4,"LaMoure",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,704,33.49%,4/4,"LaMoure",
"Related to the legalization of cannabis and related regulation.","","","No",1,782,76.14%,5/5,"Logan",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,245,23.86%,5/5,"Logan",
"Related to the legalization of cannabis and related regulation.","","","No",1,1786,65.35%,8/8,"McHenry",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,947,34.65%,8/8,"McHenry",
"Related to the legalization of cannabis and related regulation.","","","No",1,941,69.04%,6/6,"McIntosh",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,422,30.96%,6/6,"McIntosh",
"Related to the legalization of cannabis and related regulation.","","","No",1,2803,51.96%,11/11,"McKenzie",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,2592,48.04%,11/11,"McKenzie",
"Related to the legalization of cannabis and related regulation.","","","No",1,3330,61.64%,6/6,"McLean",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,2072,38.36%,6/6,"McLean",
"Related to the legalization of cannabis and related regulation.","","","No",1,2853,63.23%,14/14,"Mercer",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1659,36.77%,14/14,"Mercer",
"Related to the legalization of cannabis and related regulation.","","","No",1,9163,54.55%,17/17,"Morton",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,7633,45.45%,17/17,"Morton",
"Related to the legalization of cannabis and related regulation.","","","No",1,2008,50.15%,6/6,"Mountrail",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1996,49.85%,6/6,"Mountrail",
"Related to the legalization of cannabis and related regulation.","","","No",1,977,56.25%,2/2,"Nelson",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,760,43.75%,2/2,"Nelson",
"Related to the legalization of cannabis and related regulation.","","","No",1,758,69.80%,1/1,"Oliver",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,328,30.20%,1/1,"Oliver",
"Related to the legalization of cannabis and related regulation.","","","No",1,1911,62.21%,6/6,"Pembina",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1161,37.79%,6/6,"Pembina",
"Related to the legalization of cannabis and related regulation.","","","No",1,1357,68.78%,9/9,"Pierce",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,616,31.22%,9/9,"Pierce",
"Related to the legalization of cannabis and related regulation.","","","No",1,2916,55.90%,5/5,"Ramsey",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,2300,44.10%,5/5,"Ramsey",
"Related to the legalization of cannabis and related regulation.","","","No",1,1404,53.51%,1/1,"Ransom",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1220,46.49%,1/1,"Ransom",
"Related to the legalization of cannabis and related regulation.","","","No",1,781,65.25%,5/5,"Renville",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,416,34.75%,5/5,"Renville",
"Related to the legalization of cannabis and related regulation.","","","No",1,4395,54.05%,13/13,"Richland",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,3736,45.95%,13/13,"Richland",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,2418,61.22%,5/5,"Rolette",
"Related to the legalization of cannabis and related regulation.","","","No",1,1532,38.78%,5/5,"Rolette",
"Related to the legalization of cannabis and related regulation.","","","No",1,1077,53.32%,2/2,"Sargent",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,943,46.68%,2/2,"Sargent",
"Related to the legalization of cannabis and related regulation.","","","No",1,506,67.56%,1/1,"Sheridan",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,243,32.44%,1/1,"Sheridan",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,614,66.09%,3/3,"Sioux",
"Related to the legalization of cannabis and related regulation.","","","No",1,315,33.91%,3/3,"Sioux",
"Related to the legalization of cannabis and related regulation.","","","No",1,295,75.64%,3/3,"Slope",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,95,24.36%,3/3,"Slope",
"Related to the legalization of cannabis and related regulation.","","","No",1,8468,56.62%,8/8,"Stark",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,6489,43.38%,8/8,"Stark",
"Related to the legalization of cannabis and related regulation.","","","No",1,534,53.56%,5/5,"Steele",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,463,46.44%,5/5,"Steele",
"Related to the legalization of cannabis and related regulation.","","","No",1,5503,55.61%,9/9,"Stutsman",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,4393,44.39%,9/9,"Stutsman",
"Related to the legalization of cannabis and related regulation.","","","No",1,709,63.82%,3/3,"Towner",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,402,36.18%,3/3,"Towner",
"Related to the legalization of cannabis and related regulation.","","","No",1,2214,54.65%,12/12,"Traill",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1837,45.35%,12/12,"Traill",
"Related to the legalization of cannabis and related regulation.","","","No",1,2731,61.40%,2/2,"Walsh",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,1717,38.60%,2/2,"Walsh",
"Related to the legalization of cannabis and related regulation.","","","No",1,14609,51.61%,16/16,"Ward",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,13695,48.39%,16/16,"Ward",
"Related to the legalization of cannabis and related regulation.","","","No",1,1503,66.83%,1/1,"Wells",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,746,33.17%,1/1,"Wells",
"Related to the legalization of cannabis and related regulation.","","","Yes",1,7651,52.20%,24/24,"Williams",
"Related to the legalization of cannabis and related regulation.","","","No",1,7006,47.80%,24/24,"Williams",
